sec,tick,bpm,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan,tempo
64.415,17843,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.419,17844,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.422,17845,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.426,17846,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.429,17847,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.433,17848,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.437,17849,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.44,17850,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.444,17851,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.447,17852,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.451,17853,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.455,17854,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.458,17855,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.462,17856,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.465,17857,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.469,17858,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.473,17859,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.476,17860,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.48,17861,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.484,17862,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.487,17863,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.491,17864,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.494,17865,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.498,17866,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.502,17867,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.505,17868,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.509,17869,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.512,17870,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.516,17871,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.52,17872,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.523,17873,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.527,17874,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.53,17875,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.534,17876,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.538,17877,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.541,17878,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.545,17879,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.548,17880,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.552,17881,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.556,17882,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.559,17883,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.563,17884,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.567,17885,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.57,17886,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.574,17887,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.577,17888,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.581,17889,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.585,17890,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.588,17891,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.592,17892,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.595,17893,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.599,17894,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.603,17895,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.606,17896,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.61,17897,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.613,17898,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.617,17899,34.62485984145277,"['note_on', 'note_on']","[0, 0]","[62, 62]","[64, 64]",mp,0,2,0,0,0,0,1732859
64.621,17900,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.624,17901,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.628,17902,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.632,17903,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.635,17904,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.639,17905,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.642,17906,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.646,17907,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.65,17908,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.653,17909,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.657,17910,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.66,17911,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.664,17912,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.668,17913,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.671,17914,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.675,17915,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.678,17916,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.682,17917,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.686,17918,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.689,17919,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.693,17920,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.697,17921,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.7,17922,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.704,17923,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.707,17924,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.711,17925,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.715,17926,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.718,17927,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.722,17928,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.725,17929,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.729,17930,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.733,17931,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.736,17932,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.74,17933,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.743,17934,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.747,17935,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.751,17936,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.754,17937,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.758,17938,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.761,17939,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.765,17940,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.769,17941,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.772,17942,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.776,17943,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.78,17944,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.783,17945,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.787,17946,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.79,17947,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.794,17948,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.798,17949,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.801,17950,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.805,17951,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.808,17952,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.812,17953,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.816,17954,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.819,17955,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.823,17956,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.826,17957,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.83,17958,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.834,17959,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.837,17960,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.841,17961,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.845,17962,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.848,17963,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.852,17964,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.855,17965,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.859,17966,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.863,17967,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.866,17968,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.87,17969,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.873,17970,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.877,17971,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.881,17972,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.884,17973,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.888,17974,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.891,17975,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.895,17976,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.899,17977,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.902,17978,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.906,17979,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.91,17980,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.913,17981,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.917,17982,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.92,17983,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.924,17984,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.928,17985,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.931,17986,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.935,17987,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.938,17988,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.942,17989,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.946,17990,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.949,17991,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.953,17992,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.956,17993,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.96,17994,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.964,17995,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.967,17996,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.971,17997,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.974,17998,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.978,17999,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.982,18000,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.985,18001,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.989,18002,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.993,18003,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
64.996,18004,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.0,18005,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.003,18006,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.007,18007,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.011,18008,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.014,18009,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.018,18010,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.021,18011,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.025,18012,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.029,18013,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.032,18014,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.036,18015,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.039,18016,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.043,18017,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.047,18018,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.05,18019,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.054,18020,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.058,18021,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.061,18022,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.065,18023,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.068,18024,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.072,18025,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.076,18026,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.079,18027,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.083,18028,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.086,18029,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.09,18030,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.094,18031,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.097,18032,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.101,18033,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.104,18034,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.108,18035,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.112,18036,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.115,18037,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.119,18038,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.123,18039,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.126,18040,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.13,18041,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.133,18042,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.137,18043,34.62485984145277,['note_on'],[0],[59],[55],p,0,1,0,0,0,0,1732859
65.141,18044,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.144,18045,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.148,18046,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.151,18047,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.155,18048,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.159,18049,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.162,18050,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.166,18051,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.169,18052,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
65.173,18053,34.62485984145277,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1732859
