Unnamed: 0,sec,tick,bpm,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan,tempo
16336,17.016,16336,120.0,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,500000
17177,17.892,17177,120.0,"['note_off', 'note_off']","[0, 0]","[77, 77]","[0, 0]",ppp,0,2,0,0,0,0,500000
17247,17.965,17247,120.0,['note_on'],[0],[68],[53],p,0,1,0,0,0,0,500000
17249,17.967,17249,120.0,['note_on'],[0],[56],[25],ppp,0,1,0,0,0,0,500000
17256,17.975,17256,120.0,['note_on'],[0],[64],[31],ppp,0,1,0,0,0,0,500000
17278,17.997,17278,120.0,['note_on'],[0],[52],[21],ppp,0,1,0,0,0,0,500000
17301,18.021,17301,120.0,['note_on'],[0],[71],[42],pp,0,1,0,0,0,0,500000
17333,18.055,17333,120.0,['note_on'],[0],[76],[51],p,0,1,0,0,0,0,500000
17514,18.243,17514,120.0,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]",ppp,0,2,0,0,0,0,500000
17577,18.309,17577,120.0,['note_off'],[0],[68],[0],ppp,0,1,0,0,0,0,500000
17954,18.702,17954,120.0,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,500000
18010,18.76,18010,120.0,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,500000
18031,18.782,18031,120.0,"['note_off', 'note_off']","[0, 0]","[56, 56]","[0, 0]",ppp,0,2,0,0,0,0,500000
18058,18.81,18058,120.0,['note_on'],[0],[74],[62],mp,0,1,0,0,0,0,500000
18161,18.917,18161,120.0,['note_off'],[0],[64],[0],ppp,0,1,0,0,0,0,500000
18679,19.457,18679,120.0,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,500000
18746,19.527,18746,120.0,['note_on'],[0],[45],[30],ppp,0,1,0,0,0,0,500000
18754,19.535,18754,120.0,['note_on'],[0],[57],[34],ppp,0,1,0,0,0,0,500000
18772,19.554,18772,120.0,['note_on'],[0],[64],[46],pp,0,1,0,0,0,0,500000
18779,19.561,18779,120.0,['note_on'],[0],[49],[31],ppp,0,1,0,0,0,0,500000
18801,19.584,18801,120.0,['note_on'],[0],[69],[38],pp,0,1,0,0,0,0,500000
18860,19.645,18860,120.0,"['note_on', 'note_on']","[0, 0]","[73, 73]","[51, 51]",p,0,2,0,0,0,0,500000
21224,22.108,21224,120.0,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,500000
