Sec,Ticks,msg_type,Channel,Notes,Velocities,Tempo,mean_velocity,diff_velocity
21.5853565,0.0,"['note_on', 'note_off', 'note_on']",2,"[67, 61, 63]","[64, 70, 64]",82.00003553334874,12.0,66.0
21.76828325,0.0,"['note_off', 'note_on']",1,"[63, 60]","[48, 64]",82.00003553334874,-10.0,56.0
21.95121,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",2,"[67, 72, 60, 56]","[65, 64, 73, 64]",82.00003553334874,10.5,66.5
22.13413675,0.0,"['note_off', 'note_on']",0,"[56, 58]","[62, 64]",82.00003553334874,-3.5,63.0
22.256087916666665,0.12195116666666667,['note_off'],0,[75],[39],82.00003553334874,-24.0,39.0
22.3170635,0.0,"['note_on', 'note_off', 'note_on']",0,"[75, 58, 60]","[64, 57, 64]",82.00003553334874,22.666666666666664,61.666666666666664
22.49999025,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[75, 72, 60, 56]","[53, 64, 59, 64]",82.00003553334874,-1.6666666666666643,60.0
22.682917,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",2,"[72, 68, 56, 53]","[82, 64, 66, 64]",82.00003553334874,9.0,69.0
22.86584375,0.0,"['note_off', 'note_on']",1,"[53, 55]","[52, 64]",82.00003553334874,-11.0,58.0
23.018282708333334,0.15243895833333335,['note_off'],1,[72],[70],82.00003553334874,12.0,70.0
23.0487705,0.0,"['note_on', 'note_off', 'note_on']",1,"[72, 55, 56]","[64, 69, 64]",82.00003553334874,-4.333333333333329,65.66666666666667
23.23169725,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[72, 68, 56, 53]","[80, 64, 65, 64]",82.00003553334874,2.5833333333333286,68.25
23.414624,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[68, 61, 53, 46]","[77, 64, 58, 64]",82.00003553334874,-2.5,65.75
23.749989708333334,0.33536570833333335,['note_off'],0,[68],[40],82.00003553334874,-25.75,40.0
23.7804775,0.0,"['note_on', 'note_off', 'note_on']",2,"[68, 46, 58]","[64, 58, 64]",82.00003553334874,22.0,62.0
23.96340425,0.0,"['note_off', 'note_on']",0,"[58, 56]","[76, 64]",82.00003553334874,8.0,70.0
24.146331,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",2,"[68, 73, 56, 58]","[82, 64, 62, 64]",82.00003553334874,-2.0,68.0
