Sec,Ticks,msg_type,Channel,Notes,Velocities,Note_Lengths,Tempo,mean_velocity,diff_velocity
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
