Unnamed: 0,sec,tick,bpm,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan,tempo
4,0.535,257,60,['note_on'],[0],[80],[36],pp,0,1,0,0,0,0,1000000
151,0.841,404,60,['note_on'],[0],[61],[17],ppp,0,1,0,0,0,0,1000000
214,0.972,467,60,"['note_off', 'note_off']","[0, 0]","[61, 61]","[0, 0]",ppp,0,2,0,0,0,0,1000000
223,0.991,476,60,['note_on'],[0],[81],[53],p,0,1,0,0,0,0,1000000
232,1.01,485,60,['note_on'],[0],[66],[36],pp,0,1,0,0,0,0,1000000
267,1.083,520,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
414,1.389,667,60,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
447,1.458,700,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
662,1.906,915,60,['note_on'],[0],[80],[58],p,0,1,0,0,0,0,1000000
669,1.956,939,60,['note_on'],[0],[50],[38],pp,0,1,0,0,0,0,1000000
672,1.962,942,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[59, 59]",p,0,2,0,0,0,0,1000000
867,2.441,1172,60,['note_off'],[0],[80],[0],ppp,0,1,0,0,0,0,1000000
878,2.464,1183,60,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,1000000
886,2.481,1191,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
889,2.487,1194,60,"['note_on', 'note_on']","[0, 0]","[76, 76]","[51, 51]",p,0,2,0,0,0,0,1000000
1129,2.987,1434,60,['note_on'],[0],[57],[31],ppp,0,1,0,0,0,0,1000000
1138,3.006,1443,60,['note_on'],[0],[62],[36],pp,0,1,0,0,0,0,1000000
1141,3.012,1446,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
1152,3.035,1457,60,['note_on'],[0],[81],[64],mp,0,1,0,0,0,0,1000000
1376,3.502,1681,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
1380,3.51,1685,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
2987,6.858,3292,60,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
2995,6.875,3300,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[40, 40]",pp,0,2,0,0,0,0,1000000
3057,7.004,3362,60,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1000000
3083,7.058,3388,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
3098,7.089,3403,60,['note_on'],[0],[81],[48],pp,0,1,0,0,0,0,1000000
3122,7.191,3452,60,['note_on'],[0],[54],[29],ppp,0,1,0,0,"[0, 0]",0,1000000
3127,7.406,3555,60,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,1000000
3152,7.458,3580,60,['note_off'],[0],[81],[0],ppp,0,1,0,0,0,0,1000000
3161,7.477,3589,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[48, 48]",pp,0,2,0,0,0,0,1000000
3405,7.985,3833,60,"['note_off', 'note_off']","[0, 0]","[61, 61]","[0, 0]",ppp,0,2,0,0,0,0,1000000
3411,7.997,3839,60,"['note_on', 'note_on']","[0, 0]","[66, 66]","[46, 46]",pp,0,2,0,0,0,0,1000000
3412,8.0,3840,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
3478,8.137,3906,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[57, 57]",p,0,2,0,0,0,0,1000000
3604,8.4,4032,60,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
3625,8.443,4053,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
3831,8.872,4259,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[53, 53]",p,0,2,0,0,0,0,1000000
3834,8.966,4304,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[46, 46]",pp,0,2,0,0,0,0,1000000
3837,8.981,4311,60,"['note_on', 'note_on']","[0, 0]","[50, 50]","[32, 32]",ppp,0,2,0,0,0,0,1000000
3862,9.497,4559,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
3866,9.506,4563,60,"['note_on', 'note_on']","[0, 0]","[76, 76]","[48, 48]",pp,0,2,0,0,0,0,1000000
3870,9.514,4567,60,['note_on'],[0],[57],[35],ppp,0,1,0,0,0,0,1000000
4088,9.968,4785,60,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,1000000
4097,9.987,4794,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
4101,9.995,4798,60,"['note_on', 'note_on']","[0, 0]","[62, 62]","[30, 30]",ppp,0,2,0,0,0,0,1000000
4115,10.025,4812,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[57, 57]",p,0,2,0,0,0,0,1000000
4311,10.433,5008,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
4332,10.477,5029,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
5767,13.466,6464,60,['note_on'],[0],[74],[53],p,0,1,0,0,0,0,1000000
5825,13.587,6522,60,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
5847,13.633,6544,60,['note_on'],[0],[69],[30],ppp,0,1,0,0,0,0,1000000
5927,13.799,6624,60,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1000000
5951,13.85,6648,60,"['note_on', 'note_on']","[0, 0]","[73, 73]","[46, 46]",pp,0,2,0,0,0,0,1000000
5982,13.914,6679,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
5986,14.002,6721,60,['note_off'],[0],[73],[0],ppp,0,1,0,0,0,0,1000000
5987,14.004,6722,60,['note_on'],[0],[81],[66],mp,0,1,0,0,0,0,1000000
5988,14.006,6723,60,"['note_on', 'note_on']","[0, 0]","[81, 54]","[66, 42]",p,0,2,0,0,0,0,1000000
5991,14.012,6726,60,['note_on'],[0],[54],[42],pp,0,1,0,0,0,0,1000000
5999,14.339,6883,60,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,1000000
6035,14.414,6919,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
6039,14.422,6923,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[58, 58]",p,0,2,0,0,0,0,1000000
6175,14.706,7059,60,"['note_off', 'note_off']","[0, 0]","[61, 61]","[0, 0]",ppp,0,2,0,0,0,0,1000000
6221,14.802,7105,60,['note_on'],[0],[81],[62],mp,0,1,0,0,0,0,1000000
6326,15.02,7210,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
6434,15.245,7318,60,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
6438,15.254,7322,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
6552,15.491,7436,60,['note_on'],[0],[69],[53],p,0,1,0,0,0,0,1000000
6590,15.57,7474,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[51, 51]",p,0,2,0,0,0,0,1000000
6674,15.745,7558,60,['note_off'],[0],[69],[0],ppp,0,1,0,0,0,0,1000000
6716,15.833,7600,60,['note_on'],[0],[81],[64],mp,0,1,0,0,0,0,1000000
6797,16.002,7681,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
6801,16.033,7696,60,['note_on'],[0],[50],[44],pp,0,1,0,0,0,0,1000000
6824,16.264,7807,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
6937,16.5,7920,60,['note_on'],[0],[69],[51],p,0,1,0,0,0,0,1000000
6938,16.502,7921,60,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,1000000
6943,16.512,7926,60,"['note_on', 'note_on']","[0, 0]","[57, 57]","[44, 44]",pp,0,2,0,0,0,0,1000000
6959,16.545,7942,60,['note_on'],[0],[76],[59],p,0,1,0,0,0,0,1000000
7067,16.77,8050,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
7096,16.831,8079,60,['note_on'],[0],[81],[64],mp,0,1,0,0,0,0,1000000
7162,16.968,8145,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
7182,17.01,8165,60,['note_on'],[0],[62],[42],pp,0,1,0,0,0,0,1000000
7262,17.177,8245,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
7265,17.183,8248,60,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1000000
7291,17.237,8274,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
7409,17.483,8392,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[51, 51]",p,0,2,0,0,0,0,1000000
7413,17.491,8396,60,['note_on'],[0],[74],[57],p,0,1,0,0,0,0,1000000
7516,17.706,8499,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[53, 53]",p,0,2,0,0,0,0,1000000
7664,18.014,8647,60,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
7665,18.016,8648,60,['note_on'],[0],[73],[65],mp,0,1,0,0,0,0,1000000
7666,18.018,8649,60,"['note_on', 'note_on']","[0, 0]","[73, 45]","[65, 36]",p,0,2,0,0,0,0,1000000
7674,18.035,8657,60,['note_on'],[0],[45],[36],pp,0,1,0,0,0,0,1000000
7882,18.468,8865,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
7889,18.483,8872,60,['note_on'],[0],[74],[59],p,0,1,0,0,0,0,1000000
7890,18.485,8873,60,"['note_off', 'note_off']","[0, 0]","[45, 45]","[0, 0]",ppp,0,2,0,0,0,0,1000000
7895,18.495,8878,60,['note_on'],[0],[52],[46],pp,0,1,0,0,0,0,1000000
8092,18.906,9075,60,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
8121,18.966,9104,60,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
8130,18.985,9113,60,['note_on'],[0],[57],[40],pp,0,1,0,0,0,0,1000000
8136,18.997,9119,60,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
8202,19.135,9185,60,"['note_on', 'note_on']","[0, 0]","[76, 76]","[51, 51]",p,0,2,0,0,0,0,1000000
8360,19.464,9343,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
8371,19.487,9354,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
8562,19.885,9545,60,['note_on'],[0],[73],[65],mp,0,1,0,0,0,0,1000000
8566,19.977,9589,60,"['note_on', 'note_on']","[0, 0]","[52, 52]","[35, 35]",ppp,0,2,0,0,0,0,1000000
8573,20.016,9608,60,"['note_on', 'note_on']","[0, 0]","[71, 71]","[59, 59]",p,0,2,0,0,0,0,1000000
8584,20.056,9627,60,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
8622,20.504,9842,60,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]",ppp,0,2,0,0,0,0,1000000
8638,20.537,9858,60,['note_on'],[0],[59],[51],p,0,1,0,0,0,0,1000000
8854,20.987,10074,60,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
8883,21.047,10103,60,['note_on'],[0],[64],[51],p,0,1,0,0,0,0,1000000
9067,21.431,10287,60,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]",ppp,0,2,0,0,0,0,1000000
9104,21.508,10324,60,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
9229,21.768,10449,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
9323,21.964,10543,60,"['note_on', 'note_on']","[0, 0]","[68, 68]","[63, 63]",mp,0,2,0,0,0,0,1000000
9329,22.022,10571,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[55, 55]",p,0,2,0,0,0,0,1000000
9347,22.06,10589,60,"['note_on', 'note_on']","[0, 0]","[54, 54]","[39, 39]",pp,0,2,0,0,0,0,1000000
9356,22.081,10599,60,"['note_off', 'note_off']","[0, 0]","[68, 68]","[0, 0]",ppp,0,2,0,0,0,0,1000000
9407,22.508,10804,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
9409,22.512,10806,60,"['note_on', 'note_on']","[0, 0]","[61, 61]","[39, 39]",pp,0,2,0,0,0,0,1000000
9589,22.887,10986,60,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,1000000
9635,22.983,11032,60,['note_off'],[0],[61],[0],ppp,0,1,0,0,0,0,1000000
9724,23.168,11121,60,['note_on'],[0],[66],[48],pp,0,1,0,0,0,0,1000000
9758,23.239,11155,60,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
9875,23.483,11272,60,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
9998,23.739,11395,60,['note_on'],[0],[69],[46],pp,0,1,0,0,0,0,1000000
10006,23.756,11403,60,"['note_on', 'note_on']","[0, 0]","[71, 71]","[42, 42]",pp,0,2,0,0,0,0,1000000
10092,23.935,11489,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
10099,24.012,11526,60,"['note_on', 'note_on']","[0, 0]","[50, 50]","[44, 44]",pp,0,2,0,0,0,0,1000000
10104,24.022,11531,60,['note_on'],[0],[73],[60],p,0,1,0,0,"[2, 2]",0,1000000
10108,24.05,11544,60,['note_off'],[0],[71],[0],ppp,0,1,0,0,0,0,1000000
10149,24.439,11731,60,['note_off'],[0],[50],[0],ppp,0,1,0,0,0,0,1000000
10167,24.477,11749,60,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
10420,25.004,12002,60,"['note_on', 'note_on']","[0, 0]","[57, 57]","[40, 40]",pp,0,2,0,0,0,0,1000000
10470,25.108,12052,60,"['note_on', 'note_on']","[0, 0]","[62, 62]","[59, 59]",p,0,2,0,0,0,0,1000000
10587,25.352,12169,60,['note_off'],[0],[57],[0],ppp,0,1,0,0,0,0,1000000
10663,25.51,12245,60,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1000000
10770,25.733,12352,60,"['note_on', 'note_on']","[0, 0]","[73, 73]","[51, 51]",p,0,2,0,0,0,0,1000000
10789,25.772,12371,60,['note_on'],[0],[74],[44],pp,0,1,0,0,0,0,1000000
10889,25.981,12471,60,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
10898,26.031,12495,60,"['note_on', 'note_on']","[0, 0]","[76, 76]","[59, 59]",p,0,2,0,0,0,0,1000000
10917,26.07,12514,60,"['note_on', 'note_on']","[0, 0]","[45, 45]","[44, 44]",pp,0,2,0,0,0,0,1000000
10921,26.079,12518,60,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
10930,26.487,12714,60,"['note_off', 'note_off']","[0, 0]","[45, 45]","[0, 0]",ppp,0,2,0,0,0,0,1000000
11158,26.962,12942,60,"['note_on', 'note_on']","[0, 0]","[52, 52]","[38, 38]",pp,0,2,0,0,0,0,1000000
11164,26.974,12948,60,"['note_on', 'note_on']","[0, 0]","[57, 57]","[46, 46]",pp,0,2,0,0,0,0,1000000
11169,26.985,12953,60,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
11193,27.035,12977,60,['note_on'],[0],[73],[68],mp,0,1,0,0,0,0,1000000
11252,27.158,13036,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
11395,27.456,13179,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
11407,27.481,13191,60,['note_on'],[0],[74],[51],p,0,1,0,0,0,0,1000000
11521,27.718,13305,60,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
11547,27.772,13331,60,['note_on'],[0],[73],[63],mp,0,1,0,0,0,0,1000000
11619,27.922,13403,60,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
11621,27.985,13433,60,['note_on'],[0],[52],[44],pp,0,1,0,0,0,0,1000000
11634,28.025,13452,60,"['note_on', 'note_on']","[0, 0]","[71, 71]","[59, 59]",p,0,2,0,0,0,0,1000000
11643,28.043,13461,60,['note_off'],[0],[73],[0],ppp,0,1,0,0,0,0,1000000
11644,28.512,13686,60,['note_on'],[0],[59],[35],ppp,0,1,0,0,0,0,1000000
11667,28.56,13709,60,"['note_on', 'note_off', 'note_off']","[0, 0, 0]","[59, 52, 52]","[35, 0, 0]",ppp,0,3,0,0,0,0,1000000
11877,28.997,13919,60,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]",ppp,0,2,0,0,0,0,1000000
11921,29.089,13963,60,"['note_on', 'note_on']","[0, 0]","[64, 64]","[51, 51]",p,0,2,0,0,0,0,1000000
12100,29.462,14142,60,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]",ppp,0,2,0,0,0,0,1000000
12159,29.585,14201,60,['note_on'],[0],[69],[48],pp,0,1,0,0,0,0,1000000
12228,29.729,14270,60,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
12258,29.791,14300,60,"['note_on', 'note_on']","[0, 0]","[73, 73]","[56, 56]",p,0,2,0,0,0,0,1000000
12332,29.945,14374,60,['note_off'],[0],[69],[0],ppp,0,1,0,0,0,0,1000000
12334,30.0,14400,60,['note_on'],[0],[81],[62],mp,0,1,0,0,0,0,1000000
12338,30.012,14406,60,['note_on'],[0],[54],[31],ppp,0,1,0,0,0,0,1000000
12340,30.018,14409,60,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
12355,30.435,14609,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
12381,30.489,14635,60,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,1000000
12385,30.497,14639,60,"['note_on', 'note_on']","[0, 0]","[61, 61]","[30, 30]",ppp,0,2,0,0,0,0,1000000
12512,30.762,14766,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[60, 60]",p,0,2,0,0,0,0,1000000
12538,30.816,14792,60,['note_on'],[0],[81],[64],mp,0,1,0,0,0,0,1000000
12614,30.974,14868,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
12633,31.014,14887,60,"['note_off', 'note_off']","[0, 0]","[61, 61]","[0, 0]",ppp,0,2,0,0,0,0,1000000
12725,31.206,14979,60,"['note_on', 'note_on']","[0, 0]","[66, 66]","[51, 51]",p,0,2,0,0,0,0,1000000
12728,31.212,14982,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
12732,31.22,14986,60,['note_on'],[0],[69],[48],pp,0,1,0,0,0,0,1000000
12850,31.466,15104,60,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
12878,31.525,15132,60,['note_on'],[0],[80],[56],p,0,1,0,0,0,0,1000000
12985,31.747,15239,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13011,31.802,15265,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[51, 51]",p,0,2,0,0,0,0,1000000
13108,32.004,15362,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13167,32.137,15426,60,"['note_on', 'note_on']","[0, 0]","[50, 50]","[44, 44]",pp,0,2,0,0,0,0,1000000
13180,32.258,15484,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13294,32.495,15598,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[55, 55]",p,0,2,0,0,0,0,1000000
13306,32.52,15610,60,['note_on'],[0],[76],[59],p,0,1,0,0,0,0,1000000
13312,32.533,15616,60,"['note_on', 'note_on']","[0, 0]","[57, 57]","[46, 46]",pp,0,2,0,0,0,0,1000000
13315,32.539,15619,60,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13424,32.766,15728,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13447,32.814,15751,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[64, 64]",mp,0,2,0,0,0,0,1000000
13542,33.012,15846,60,['note_off'],[0],[76],[0],ppp,0,1,0,0,0,0,1000000
13585,33.102,15889,60,"['note_on', 'note_on']","[0, 0]","[62, 62]","[51, 51]",p,0,2,0,0,0,0,1000000
13652,33.241,15956,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13660,33.258,15964,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13666,33.27,15970,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[55, 55]",p,0,2,0,0,0,0,1000000
13791,33.531,16095,60,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13797,33.543,16101,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13907,33.772,16211,60,"['note_on', 'note_on']","[0, 0]","[74, 74]","[59, 59]",p,0,2,0,0,0,0,1000000
13913,33.785,16217,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[62, 62]",mp,0,2,0,0,0,0,1000000
13996,33.958,16300,60,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
13997,34.027,16333,60,['note_on'],[0],[73],[68],mp,0,1,0,0,0,0,1000000
14021,34.077,16357,60,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[73, 45, 45]","[68, 44, 44]",p,0,3,0,0,0,0,1000000
14049,34.135,16385,60,['note_off'],[0],[69],[0],ppp,0,1,0,0,0,0,1000000
14057,34.472,16547,60,"['note_off', 'note_off']","[0, 0]","[45, 45]","[0, 0]",ppp,0,2,0,0,0,0,1000000
14063,34.485,16553,60,['note_on'],[0],[52],[38],pp,0,1,0,0,0,0,1000000
14071,34.502,16561,60,"['note_on', 'note_on']","[0, 0]","[74, 74]","[59, 59]",p,0,2,0,0,0,0,1000000
14278,34.933,16768,60,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
14282,34.941,16772,60,['note_on'],[0],[57],[35],ppp,0,1,0,0,0,0,1000000
14301,34.981,16791,60,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
14329,35.039,16819,60,"['note_on', 'note_on']","[0, 0]","[76, 76]","[70, 70]",mp,0,2,0,0,0,0,1000000
14360,35.104,16850,60,['note_off'],[0],[74],[0],ppp,0,1,0,0,0,0,1000000
14525,35.447,17015,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
14752,35.92,17242,60,['note_on'],[0],[85],[58],p,0,1,0,0,0,0,1000000
14755,35.927,17245,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
14764,35.945,17254,60,"['note_on', 'note_on']","[0, 0]","[52, 52]","[34, 34]",ppp,0,2,0,0,0,0,1000000
14782,36.004,17282,60,"['note_on', 'note_on']","[0, 0]","[83, 83]","[59, 59]",p,0,2,0,0,0,0,1000000
14829,36.102,17329,60,"['note_off', 'note_off']","[0, 0]","[85, 85]","[0, 0]",ppp,0,2,0,0,0,0,1000000
14899,36.883,17704,60,['note_off'],[0],[83],[0],ppp,0,1,0,0,0,0,1000000
14936,36.96,17741,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
14938,36.964,17743,60,['note_on'],[0],[83],[51],p,0,1,0,0,0,0,1000000
14967,37.025,17772,60,['note_on'],[0],[64],[40],pp,0,1,0,0,0,0,1000000
15003,37.1,17808,60,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15017,37.129,17822,60,['note_on'],[0],[85],[56],p,0,1,0,0,0,0,1000000
15056,37.21,17861,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15099,37.3,17904,60,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15101,37.304,17906,60,['note_on'],[0],[83],[51],p,0,1,0,0,0,0,1000000
15198,37.506,18003,60,"['note_off', 'note_off']","[0, 0]","[85, 85]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15199,37.508,18004,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15311,37.741,18116,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[59, 59]",p,0,2,0,0,0,0,1000000
15342,37.806,18147,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[53, 53]",p,0,2,0,0,0,0,1000000
15396,37.918,18201,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15401,37.989,18235,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15418,38.025,18252,60,['note_on'],[0],[81],[55],p,0,1,0,0,0,0,1000000
