Sec,Ticks,msg_type,Channel,Notes,Velocities,Note_Lengths,Tempo,mean_velocity,diff_velocity,Dynamic,accent
15.25624999999998,0.0083333333333333,['note_on'],0.0,[69],[53],0.0083333333333333,60.0,53.0,53.0,p,0
15.258333333333312,0.0020833333333333,['note_on'],0.0,[69],[53],0.0020833333333333,60.0,0.0,53.0,p,0
15.49374999999998,0.0,"['note_on', 'note_on']",0.0,"[80, 80]","[51, 51]",0.2354166666666666,60.0,-2.0,51.0,p,0
15.572916666666648,0.0791666666666666,['note_on'],0.0,[69],[0],0.0791666666666666,60.0,-51.0,0.0,ppp,0
15.574999999999982,0.0020833333333333,['note_on'],0.0,[69],[0],0.0020833333333333,60.0,0.0,0.0,ppp,0
15.747916666666647,0.1729166666666666,['note_on'],0.0,[81],[64],0.1729166666666666,60.0,64.0,64.0,mp,0
15.749999999999982,0.0020833333333333,['note_on'],0.0,[81],[64],0.0020833333333333,60.0,0.0,64.0,mp,0
16.020833333333318,0.0,"['note_on', 'note_on']",0.0,"[80, 80]","[0, 0]",0.0854166666666666,60.0,-64.0,0.0,ppp,0
16.02708333333332,0.00625,['note_on'],0.0,[50],[44],0.00625,60.0,44.0,44.0,pp,0
16.189583333333335,0.0,['note_on'],0.0,[50],[44],0.0020833333333333,60.0,0.0,44.0,pp,0
16.21875,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[0, 0]",0.0291666666666666,60.0,-44.0,0.0,ppp,0
16.266666666666666,0.0479166666666666,['note_on'],0.0,[69],[51],0.0479166666666666,60.0,51.0,51.0,p,0
16.26875,0.0020833333333333,['note_on'],0.0,[69],[51],0.0020833333333333,60.0,0.0,51.0,p,0
16.502083333333335,0.0,"['note_on', 'note_on']",0.0,"[50, 50]","[0, 0]",0.2333333333333333,60.0,-51.0,0.0,ppp,0
16.50416666666667,0.0,"['note_on', 'note_on']",0.0,"[57, 57]","[44, 44]",0.0020833333333333,60.0,44.0,44.0,pp,0
16.514583333333338,0.0104166666666666,['note_on'],0.0,[76],[59],0.0104166666666666,60.0,15.0,59.0,p,0
16.516666666666673,0.0020833333333333,['note_on'],0.0,[76],[59],0.0020833333333333,60.0,0.0,59.0,p,0
16.547916666666673,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[0, 0]",0.03125,60.0,-59.0,0.0,ppp,0
