,msg_note,msg_velocity,tick,msg_channel,count,msg_type
30598,"[78, 80]","[55, 64]",30600,"[0, 0]",2,"['note_off', 'note_on']"
30599,"[78, 80]","[55, 64]",30600,"[0, 0]",2,"['note_off', 'note_on']"
30600,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30601,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30602,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30603,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30604,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30605,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30606,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30607,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30608,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30609,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30610,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30611,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30612,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30613,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30614,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30615,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30616,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30617,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30618,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30619,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30620,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30621,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30622,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30623,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30624,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30625,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30626,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30627,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30628,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30629,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30630,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30631,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30632,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30633,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30634,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30635,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30636,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30637,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30638,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30639,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30640,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30641,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30642,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30643,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30644,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30645,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30646,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30647,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30648,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30649,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30650,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30651,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30652,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30653,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30654,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30655,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30656,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30657,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30658,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30659,"[80, 77]","[77, 64]",30660,"[0, 0]",2,"['note_off', 'note_on']"
30660,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30661,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30662,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30663,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30664,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30665,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30666,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30667,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30668,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30669,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30670,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30671,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30672,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30673,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30674,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30675,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30676,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30677,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30678,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30679,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30680,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30681,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30682,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30683,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30684,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30685,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30686,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30687,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30688,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30689,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30690,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30691,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30692,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30693,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30694,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30695,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30696,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30697,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30698,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30699,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30700,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30701,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30702,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30703,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30704,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30705,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30706,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30707,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30708,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30709,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30710,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30711,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30712,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30713,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30714,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30715,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30716,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30717,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30718,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30719,"[77, 74]","[64, 64]",30720,"[0, 0]",2,"['note_off', 'note_on']"
30720,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30721,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30722,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30723,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30724,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30725,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30726,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30727,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30728,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30729,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30730,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30731,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30732,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30733,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30734,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30735,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30736,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30737,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30738,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30739,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30740,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30741,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30742,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30743,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30744,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30745,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30746,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30747,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30748,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30749,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30750,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30751,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30752,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30753,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30754,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30755,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30756,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30757,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30758,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30759,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30760,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30761,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30762,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30763,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30764,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30765,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30766,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30767,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30768,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30769,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30770,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30771,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30772,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30773,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30774,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30775,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30776,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30777,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30778,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30779,"[74, 75]","[64, 64]",30780,"[0, 0]",2,"['note_off', 'note_on']"
30780,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30781,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30782,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30783,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30784,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30785,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30786,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30787,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30788,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30789,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30790,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30791,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30792,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30793,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30794,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30795,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30796,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30797,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30798,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30799,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30800,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30801,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30802,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30803,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30804,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30805,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30806,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30807,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30808,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30809,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30810,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30811,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30812,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30813,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30814,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30815,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30816,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30817,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30818,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30819,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30820,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30821,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30822,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30823,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30824,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30825,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30826,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30827,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30828,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30829,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30830,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30831,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30832,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30833,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30834,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30835,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30836,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30837,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30838,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30839,"[75, 77]","[57, 64]",30840,"[0, 0]",2,"['note_off', 'note_on']"
30840,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30841,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30842,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30843,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30844,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30845,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30846,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30847,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30848,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30849,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30850,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30851,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30852,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30853,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30854,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30855,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30856,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30857,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30858,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30859,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30860,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30861,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30862,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30863,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30864,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30865,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30866,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30867,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30868,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30869,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30870,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30871,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30872,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30873,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30874,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30875,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30876,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30877,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30878,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30879,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30880,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30881,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30882,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30883,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30884,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30885,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30886,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30887,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30888,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30889,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30890,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30891,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30892,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30893,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30894,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30895,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30896,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30897,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30898,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30899,"[77, 74]","[59, 64]",30900,"[0, 0]",2,"['note_off', 'note_on']"
30900,"[74, 70]","[50, 64]",30960,"[0, 0]",2,"['note_off', 'note_on']"
30901,"[74, 70]","[50, 64]",30960,"[0, 0]",2,"['note_off', 'note_on']"
30902,"[74, 70]","[50, 64]",30960,"[0, 0]",2,"['note_off', 'note_on']"
30903,"[74, 70]","[50, 64]",30960,"[0, 0]",2,"['note_off', 'note_on']"
30904,"[74, 70]","[50, 64]",30960,"[0, 0]",2,"['note_off', 'note_on']"
30905,"[74, 70]","[50, 64]",30960,"[0, 0]",2,"['note_off', 'note_on']"
30906,"[74, 70]","[50, 64]",30960,"[0, 0]",2,"['note_off', 'note_on']"
30907,"[74, 70]","[50, 64]",30960,"[0, 0]",2,"['note_off', 'note_on']"
