sec,tick,bpm,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan,tempo
4.791,4600,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.792,4601,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.793,4602,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.794,4603,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.795,4604,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.796,4605,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.797,4606,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.798,4607,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.8,4608,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.801,4609,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.802,4610,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.803,4611,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.804,4612,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.805,4613,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.806,4614,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.807,4615,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.808,4616,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.809,4617,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.81,4618,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.811,4619,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.812,4620,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.813,4621,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.814,4622,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.815,4623,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.816,4624,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.817,4625,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.818,4626,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.819,4627,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.82,4628,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.821,4629,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.822,4630,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.823,4631,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.825,4632,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.826,4633,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.827,4634,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.828,4635,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.829,4636,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.83,4637,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.831,4638,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.832,4639,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.833,4640,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.834,4641,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.835,4642,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.836,4643,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.837,4644,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.838,4645,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.839,4646,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.84,4647,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.841,4648,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.842,4649,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.843,4650,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.844,4651,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.845,4652,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.846,4653,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.847,4654,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.848,4655,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.85,4656,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.851,4657,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.852,4658,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.853,4659,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.854,4660,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.855,4661,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.856,4662,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.857,4663,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.858,4664,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.859,4665,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.86,4666,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.861,4667,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.862,4668,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.863,4669,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.864,4670,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.865,4671,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.866,4672,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.867,4673,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.868,4674,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.869,4675,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.87,4676,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.871,4677,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.872,4678,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.873,4679,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.875,4680,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.876,4681,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.877,4682,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.878,4683,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.879,4684,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.88,4685,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.881,4686,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.882,4687,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.883,4688,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.884,4689,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.885,4690,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.886,4691,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.887,4692,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.888,4693,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.889,4694,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.89,4695,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.891,4696,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.892,4697,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.893,4698,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.894,4699,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.895,4700,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.896,4701,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.897,4702,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.898,4703,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.9,4704,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.901,4705,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.902,4706,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.903,4707,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.904,4708,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.905,4709,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.906,4710,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.907,4711,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
4.908,4712,120.0,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[45, 53, 57, 72, 46, 72]","[64, 64, 64, 64, 100, 100]",mf,0,6,0,0,0,0,500000
